WDBC;
Id|uint32;Model|uint32;Sound|uint32;ExtraDisplayInformation|int32;Scale|float;Opacity|int32;Skin1|string;Skin2|string;Skin3|string;PortraitTextureName|string;BloodLevel|uint32;NPCSounds|uint32
13838;52;0;9554;1;255;;;;HumanMaleCitizenLow;0;58
13839;57;0;9555;1;255;;;;;0;84
13840;58;0;9556;1;255;;;;;0;81
13841;53;0;9557;1;255;;;;HumanMaleCitizenLow;0;37
13842;51;0;9558;1,2;255;;;;HumanMaleCitizenLow;0;60
13843;52;0;9559;1;255;;;;HumanMaleCitizenLow;0;56
13849;53;0;9564;1;255;;;;;0;37
13850;53;0;9565;1;255;;;;HumanMaleCitizenLow;0;37
13851;52;0;9566;1;255;;;;HumanMaleCitizenLow;0;58
13852;51;0;9567;1;255;;;;;0;61
13853;51;0;9568;1;255;;;;HumanMaleCitizenLow;0;60
13854;57;0;9812;1,15;255;;;;;0;84
13855;58;0;9813;1,15;255;;;;;0;81
13856;58;0;9814;1,15;255;;;;;0;81
13869;1131;0;0;1,5;255;StoneGolemSkinObsidian;;;;0;0
13889;49;0;9091;1;255;;;;;0;48
13890;50;0;9584;1;255;;;;HumanMaleCitizenLow;0;45
13891;49;0;9267;1;255;;;;;0;48
13892;50;0;9266;1;255;;;;HumanMaleCitizenLow;0;45
13893;49;0;9269;1;255;;;;;0;48
13894;50;0;9268;1;255;;;;HumanMaleCitizenLow;0;45
13895;49;0;9093;1;255;;;;;0;48
13896;50;0;9265;1;255;;;;HumanMaleCitizenLow;0;45
13909;58;0;9603;1;255;;;;HumanMaleCitizenLow;0;79
13929;84;0;0;3;255;StoneGolemSkinObsidian;;;;0;0
13949;50;0;9626;1;128;;;;;0;46
13950;49;0;9624;1;128;;;;;0;48
13951;50;0;9627;1;128;;;;;0;46
13952;49;0;9629;1;128;;;;;0;48
13953;50;0;9628;1;128;;;;;0;46
13954;49;0;9630;1;128;;;;;0;48
13969;831;0;9643;1;255;;;;HumanMaleCitizenLow;0;64
13970;52;0;9644;1;255;;;;HumanMaleCitizenLow;0;124
13971;571;0;0;0,85;255;DrakeSkinBlue1;DrakeSkinBlue2;DrakeSkinBlue3;;0;0
13972;571;0;0;0,85;255;DrakeSkinBronze1;DrakeSkinBronze2;DrakeSkinBronze3;;0;0
13989;120;0;0;1,75;255;TrollSkinArcticFrostManeBoss;TrollSkinArcticFrostManeBoss;;HumanMaleCitizenLow;0;0
13990;146;0;0;2;255;WendigoSkinWhite;;;;0;0
13991;831;0;9788;1,5;255;;;;;0;0
13992;203;0;0;1,5;255;DragonSkin1Red;DragonSkin2Red;DragonSkin3Red;;0;0
13993;571;191;0;1,15;255;DrakeSkinRed1;DrakeSkinRed2;DrakeSkinRed3;;0;0
14012;571;191;0;1,3;255;DrakeSkinRed1;DrakeSkinRed2;DrakeSkinRed3;;0;0
14013;185;0;9663;1,4;255;;;;HumanMaleCitizenLow;0;0
14014;185;0;9664;1,4;255;;;;HumanMaleCitizenLow;0;0
14015;186;0;9665;1,4;255;;;;HumanMaleCitizenLow;0;0
14016;186;0;9666;1,4;255;;;;HumanMaleCitizenLow;0;0
14017;185;0;9667;1,4;255;;;;HumanMaleCitizenLow;0;0
14018;185;0;9668;1,4;255;;;;HumanMaleCitizenLow;0;0
14019;186;0;9669;1,4;255;;;;HumanMaleCitizenLow;0;0
14020;186;0;9670;1,4;255;;;;HumanMaleCitizenLow;0;0
14021;185;0;9671;1,5;255;;;;HumanMaleCitizenLow;0;0
14022;185;0;9672;1,5;255;;;;HumanMaleCitizenLow;0;0
14023;186;0;9673;1,5;255;;;;HumanMaleCitizenLow;0;0
14024;186;0;9674;1,5;255;;;;HumanMaleCitizenLow;0;0
14025;6;0;0;1,5;255;DragonWhelpSkinBronze;;;;0;0
14026;185;0;9683;1,2;255;;;;HumanMaleCitizenLow;0;0
14027;185;0;9684;1,2;255;;;;HumanMaleCitizenLow;0;0
14028;186;0;9685;1,2;255;;;;HumanMaleCitizenLow;0;0
14029;186;0;9686;1,2;255;;;;HumanMaleCitizenLow;0;0
14030;185;0;9687;1,2;255;;;;HumanMaleCitizenLow;0;0
14031;185;0;9688;1,2;255;;;;HumanMaleCitizenLow;0;0
14032;186;0;9689;1,2;255;;;;HumanMaleCitizenLow;0;0
14033;186;0;9690;1,2;255;;;;HumanMaleCitizenLow;0;0
14034;185;0;9691;1,2;255;;;;HumanMaleCitizenLow;0;0
14035;185;0;9692;1,2;255;;;;HumanMaleCitizenLow;0;0
14036;186;0;9693;1,2;255;;;;HumanMaleCitizenLow;0;0
14037;186;0;9694;1,2;255;;;;HumanMaleCitizenLow;0;0
14052;185;0;9703;1,4;255;;;;HumanMaleCitizenLow;0;0
14053;185;0;9704;1,4;255;;;;HumanMaleCitizenLow;0;0
14054;186;0;9705;1,4;255;;;;HumanMaleCitizenLow;0;0
14055;186;0;9706;1,4;255;;;;HumanMaleCitizenLow;0;0
14056;185;0;9707;1,4;255;;;;HumanMaleCitizenLow;0;0
14057;185;0;9708;1,4;255;;;;HumanMaleCitizenLow;0;0
14058;186;0;9709;1,4;255;;;;HumanMaleCitizenLow;0;0
14059;186;0;9711;1,4;255;;;;HumanMaleCitizenLow;0;0
14060;186;0;9713;1,2;255;;;;HumanMaleCitizenLow;0;0
14061;185;0;9710;1,2;255;;;;HumanMaleCitizenLow;0;0
14062;186;0;9714;1,2;255;;;;HumanMaleCitizenLow;0;0
14063;185;0;9712;1,2;255;;;;HumanMaleCitizenLow;0;0
14064;185;0;9715;1,2;255;;;;HumanMaleCitizenLow;0;0
14072;185;0;9716;1,75;255;;;;HumanMaleCitizenLow;0;0
14092;53;0;9726;1;255;;;;HumanMaleCitizenLow;0;36
14093;182;0;9723;1;255;;;;HumanMaleCitizenLow;0;0
14112;951;0;0;2;255;LasherSkinWhite;;;;0;0
14132;29;0;0;1,3;255;LostOne_SkinWhite;LostOne_SkullbagBlue;DarkBlue_Glow2;;0;0
14152;2376;68;0;1,75;255;FelGuard2_01Black;;;;0;0
14172;182;0;9728;1,5;255;;;;HumanMaleCitizenLow;0;44
14173;1851;0;0;3;255;VoidTerrorSkinBlack;;;;0;0
14192;29;0;0;0,8;150;LostOne_SkinWhite;LostOne_SkullbagBlue;DarkBlue_Glow2;;0;0
14193;29;0;0;1;150;LostOne_SkinWhite;LostOne_Skullbag;Yellow_Glow2;;0;0
14212;53;0;133;1;0;;;;HumanMaleCitizenLow;0;37
14213;951;0;0;2;255;LasherSkinIndigo;;;;0;0
14214;951;0;0;2;255;LasherSkin;;;;0;0
14215;56;0;9743;1;255;;;;HumanMaleCitizenLow;0;52
14216;59;0;9744;1;255;;;;;0;69
14232;185;0;9763;1;255;;;;HumanMaleCitizenLow;0;77
14233;59;0;9764;1;255;;;;HumanMaleCitizenLow;0;69
14234;182;0;9765;1;255;;;;;0;42
14235;53;0;9766;1;255;;;;;0;37
14236;49;0;9767;1;255;;;;;0;49
14252;1871;0;0;1;255;ManaFiendSkinBlue;MANAMISTBASE;;;0;0
14253;1871;0;0;1,5;255;ManaFiendSkinBlue;MANAMISTBASE;;;0;0
14254;1871;0;0;1,5;255;ManaFiendSkinBlue;MANAMISTBASE;;;0;0
14255;2376;68;0;1,15;255;FelGuard2_01Black;;;;0;0
14256;137;0;0;1,3;255;CrocodileSkinMarsh;;;;0;0
14257;2384;0;0;1,3;255;Lobstrok2_blueGreen;;;;0;0
14272;1871;0;0;1,25;255;ManaFiendSkinBlue;MANAMISTBASE;;;0;0
14273;1871;0;0;0,5;255;ManaFiendSkinBlue;MANAMISTBASE;;;0;0
14292;51;0;9783;1,2;255;;;;HumanMaleCitizenLow;0;0
14293;51;0;9784;1,2;255;;;;HumanMaleCitizenLow;0;0
14294;52;0;9785;1,2;255;;;;;0;0
14295;52;0;9786;1,2;255;;;;;0;0
14296;51;0;9787;1,3;255;;;;HumanMaleCitizenLow;0;0
14298;52;0;8595;1,4;255;;;;;0;0
14299;52;0;8596;1,4;255;;;;;0;0
14300;52;0;8587;1,3;255;;;;;0;0
14301;52;0;8588;1,3;255;;;;;0;0
14302;832;0;9790;1,5;255;;;;HumanMaleCitizenLow;0;0
14303;832;0;9791;1,5;255;;;;HumanMaleCitizenLow;0;0
14304;831;0;9789;1,5;255;;;;;0;0
14305;60;0;9793;1;255;;;;HumanMaleCitizenLow;0;71
14306;60;0;9793;1;255;;;;HumanMaleCitizenLow;0;71
14307;1891;0;0;1;255;DragonFootSoldierSkin;;;HumanMaleCitizenLow;0;0
14308;1891;0;0;2;255;DragonFootSoldierSkinBlack;Reflective2;;;0;0
14309;1891;0;0;1,5;255;DragonFootSoldierSkin;Reflective2;;;0;0
14310;55;0;9794;1;255;;;;HumanMaleCitizenLow;0;55
14312;5;0;0;1;255;HoundSkinWhite;;;;0;0
14313;61;0;0;0,85;255;CarrionBirdSkinRed;CarrionBirdWingRed;;;0;0
14314;29;0;0;1,3;255;LostOne_Skin;LostOne_Skullbag;Yellow_Glow2;;0;0
14315;2370;0;0;1,45;255;Bear2Skin;;;;0;0
14316;2370;0;0;1;255;Bear2Skin;;;;0;0
14317;29;0;0;0,8;150;LostOne_SkinWhite;LostOne_SkullbagBlue;DarkBlue_Glow2;;0;0
14318;82;0;0;0,85;255;TigerSkinBlackSpotted;;;;0;0
14319;61;0;0;1,3;255;CarrionBirdSkinBlue;CarrionBirdWingBlue;;;0;0
14320;51;0;9804;1;255;;;;HumanMaleCitizenLow;0;60
14321;52;0;9806;1;255;;;;HumanMaleCitizenLow;0;58
14322;53;0;9805;1;255;;;;;0;37
14323;59;0;9808;1;255;;;;HumanMaleCitizenLow;0;69
14324;54;0;9803;1;255;;;;HumanMaleCitizenLow;0;33
14325;58;0;9810;1;255;;;;;0;81
14326;49;0;9809;1;255;;;;;0;48
14327;183;0;9807;1;255;;;;;0;41
14328;69;0;0;1,15;255;RockElementalSkinBrown;;;;0;0
14329;1912;0;0;1,5;255;PVPRidingTigerSkinYellow;PVPRidingTigerEyeGlowOrange;;;0;0
14330;1912;0;0;1,5;255;PVPRidingTigerSkinBlack;PVPRidingTigerEyeGlowViolet;;;0;0
14331;1912;0;0;1,5;255;PVPRidingTigerSkinWhite;PVPRidingTigerEyeGlowGreen;;;0;0
14332;1912;0;0;1,5;255;PVPRidingTigerSkinGrey;PVPRidingTigerEyeGlowPurple;;;0;0
14333;1912;0;0;1,5;255;PVPRidingTigerSkinPurple;PVPRidingTigerEyeGlowPurple;;;0;0
14334;1911;0;0;1,2;255;PvPRidingDireWolfSkinDarkBlack;DireWolfEyeGlowBlue;PvPRidingDireWolfSkinDarkBlackAlpha;HumanMaleCitizenLow;0;0
14335;1911;0;0;1,2;255;Tier2RidingDireWolfSkinBurgundy;Tier2RidingDireWolfSkinBurgundyAlpha;;HumanMaleCitizenLow;0;0
14336;1911;0;0;1,2;255;PvPRidingDireWolfSkinWhite;;;HumanMaleCitizenLow;0;0
14337;1917;0;0;1;255;PvPRidingHorseSkinBlack;RidingHorseEyeGlowViolet;;HumanMaleCitizenLow;0;0
14338;1917;0;0;1;255;PvPRidingHorseSkinWhite;RidingHorseEyeGlowBlue;;HumanMaleCitizenLow;0;0
14339;1916;0;0;1;255;PvPRidingRaptorSkinAqua;PvPRidingRaptorEyeGlowLightGreen;PvPRidingRaptorFeathersAqua;;0;0
14340;1916;0;0;1;255;PvPRidingRaptorSkinBlack;PvPRidingRaptorClothBlack;PvPRidingRaptorFeathersBlack;;0;0
14341;1916;0;0;1;255;PvPRidingRaptorSkinCrimson;PvPRidingRaptorClothCrimson;PvPRidingRaptorFeathersCrimson;;0;0
14342;1916;0;0;1;255;PvPRidingRaptorSkinOrange;PvPRidingRaptorEyeGlowBlue;PvPRidingRaptorFeathersOrange;;0;0
14343;1916;0;0;1;255;PvPRidingRaptorSkinPurple;PvPRidingRaptorClothPurple;PvPRidingRaptorFeathersPurple;;0;0
14344;1916;0;0;1;255;PvPRidingRaptorSkinYellow;PvPRidingRaptorEyeGlowOrange;PvPRidingRaptorFeathersYellow;;0;0
14345;1916;0;0;1;255;PvPRidingRaptorSkinWhite;PvPRidingRaptorClothWhite;PvPRidingRaptorFeathersWhite;;0;0
14346;1913;0;0;1;255;PvPRidingRamSkinWhite;RamSkinWhiteAlpha;RidingRamEyeGlowGreen;HumanMaleCitizenLow;0;0
14347;1913;0;0;1;255;PvPRidingRamSkinBrown;RamSkinBrownAlpha;RidingRamEyeGlowViolet;HumanMaleCitizenLow;0;0
14348;1914;0;0;0,6;255;PVPKotoBeastSkinBlack;PVPKotoBeastEyeGlowViolet;;HumanMaleCitizenLow;0;0
14349;1914;0;0;0,6;255;PVPKotoBeastSkinWhite;PVPKotoBeastEyeGlowRed;;HumanMaleCitizenLow;0;0
14350;991;81;0;1,2;255;SlimeSkinGreen;;;;0;0
14352;1891;0;0;1,5;255;DragonFootSoldierSkinChromaticDark;ReflectiveColormapDragonFootSoldier;;;0;0
14353;56;0;9823;1;255;;;;;0;53
14354;141;0;0;2;255;EntSkinDiseased;;;;0;0
14355;1891;0;0;1,25;255;DragonFootSoldierSkinBlack;Reflective2;;;0;0
14356;1891;0;0;1,25;255;DragonFootSoldierSkinBlue;Reflective2;;;0;0
14357;1891;0;0;1,25;255;DragonFootSoldierSkinRed;Reflective2;;;0;0
14358;1891;0;0;1,25;255;DragonFootSoldierSkinBronze;Reflective2;;;0;0
14359;1891;0;0;1,25;255;DragonFootSoldierSkinGreen;Reflective2;;;0;0
14360;51;0;9824;1,1;255;;;;;0;60
14361;51;0;9827;1,1;255;;;;;0;60
14362;52;0;9825;1,1;255;;;;;0;58
14363;52;0;9826;1,1;255;;;;;0;58
14364;1331;0;0;1;120;RidingTigerSkinWhitenosaddle;;;HumanMaleCitizenLow;0;0
14365;9;0;0;1,25;255;GhostSkinGreen;;;;0;0
14366;9;0;0;1,25;255;GhostSkinPurple;;;;0;0
14367;1931;0;0;3;255;DraekodonSkinChromatic;;;;0;0
14368;9;0;0;1,5;255;Ghost2;;;;0;0
14369;57;0;9828;1;255;;;;;0;84
14370;58;0;9829;1;255;;;;;0;81
14371;51;0;9830;1;255;;;;;0;62
14372;1915;0;0;1;255;PvPMechaStriderSkin_BlackBlack;PvPMechaStriderHeadlightGlow;PvPMechaStriderTaillightGlow;;0;0
14373;1915;0;0;1;255;PvPMechaStriderSkin_BlueBlack;PvPMechaStriderHeadlightGlow;PvPMechaStriderTaillightGlow;;0;0
14374;1915;0;0;1;255;PvPMechaStriderSkin_GreenBlack;PvPMechaStriderHeadlightGlow;PvPMechaStriderTaillightGlow;;0;0
14375;1915;0;0;1;255;PvPMechaStriderSkin_RedBlack;PvPMechaStriderHeadlightGlow;PvPMechaStriderTaillightGlow;;0;0
14376;1915;0;0;1;255;PvPMechaStriderSkin_WhiteBlack;PvPMechaStriderHeadlightGlow;PvPMechaStriderTaillightGlow;;0;0
14377;1915;0;0;1;255;PvPMechaStriderSkin_YellowBlack;PvPMechaStriderHeadlightGlow;PvPMechaStriderTaillightGlow;;0;0
14378;310;0;0;1,2;255;BloodElfFemaleMage;BloodElfFemaleHairSkin;;;0;0
14379;771;0;0;0,5;255;GnomeSpiderTankSkinBlue;;;;0;0
14380;2379;0;0;1,3;255;Imp2Jade;;;;1;0
14381;831;0;9831;1;255;;;;HumanMaleCitizenLow;0;66
14382;2;0;0;2;255;BogBeastSkinDesert;BogBeastSkinGreenAlpha;;;0;0
14383;188;0;0;2;255;AncientofWarSkinDiseased;;;;0;94
14384;55;0;9843;1,2;128;HighElfMalePriest;HighElfMaleHair;;;0;149
14385;69;0;0;3;255;RockElementalSkinBrown;;;;0;0
14386;55;0;9844;1;255;;;;;0;54
14387;2388;0;0;1,75;255;Satyr2_Albino;SatyrSkinAlbinoAlpha;;;0;0
14388;1916;0;0;1;255;PvPRidingRaptorSkinDarkBlack;PvPRidingRaptorEyeGlowYellow;PvPRidingRaptorFeathersDarkBlack;;0;0
14389;76;0;0;1,75;255;FrenzySkinYellow;;;;0;0
14390;133;0;0;1,5;255;ThreshadonSkinAqua;;;HumanMaleCitizenLow;0;0
14391;912;0;0;1,15;255;SkeletonNakedSkin_Green;;;;0;0
14392;951;0;0;0,2;255;LasherSkin;;;;0;0
14393;56;0;9863;1,15;128;;;;;0;51
14394;317;0;0;1,2;255;HighElfMalePriest;HighElfMaleHair;;;0;149
14395;49;0;9864;1,1;255;;;;;0;49
14396;53;0;9865;1;255;;;;HumanMaleCitizenLow;0;37
14397;55;0;9866;1,15;128;;;;;0;0
14398;55;0;9867;1,15;128;;;;;0;0
14399;56;0;9868;1,15;128;;;;;0;0
14400;56;0;9869;1,15;128;;;;;0;0
14401;32;0;0;2,5;255;OgreSkinGray;;;;0;0
14402;32;0;0;2,2;255;OgreSkinGray;;;;0;0
14403;32;0;0;1,15;255;OgreSkinBeige;;;;0;0
14404;53;0;9870;1;255;;;;HumanMaleCitizenLow;0;37
14405;53;0;9871;1;255;;;;HumanMaleCitizenLow;0;37
14406;32;0;0;1,4;255;OgreSkinBlack;;;;0;0
14407;55;0;9872;1,15;255;;;;;0;54
14408;55;0;9873;1,15;255;;;;;0;55
14409;55;0;9874;1,15;255;;;;;0;55
14410;56;0;9875;1,15;255;;;;;0;51
14411;56;0;9876;1,15;255;;;;;0;51
14412;55;0;9877;1,15;255;;;;;0;121
14413;51;0;9878;1;255;;;;;0;60
14414;52;0;9879;1;255;;;;;0;58
14415;51;0;9880;1;255;;;;;0;60
14416;2388;0;0;2,5;255;Satyr2_Green;SatyrSkinGreenAlpha;;;0;0
14417;56;0;9881;1;255;;;;;0;52
14418;56;0;9882;1;255;;;;;0;52
14419;56;0;9883;1;255;;;;;0;52
14420;55;0;9884;1,15;255;;;;;0;54
14421;56;0;9885;1;255;;;;;0;53
14422;55;0;9886;1;255;;;;;0;54
14423;33;0;0;2,2;255;OgreSkinBlack;OgreMageSkin2LightBlue;;;0;0
14424;1431;0;0;2,35;255;OgreWarlordSkinBlack;OgreWarlordSkinArmorBlack;;;0;0
14425;2374;0;0;1,15;255;Dryad2_Frost;DryadEyeGlow;ArmorReflect2;;0;90
14426;56;0;9887;1;255;;;;;0;53
14427;59;0;9888;1;255;;;;;0;68
14428;162;0;0;1,2;255;VoidWalkerSkin;;;HumanMaleCitizenLow;0;0
14429;51;0;9889;1,1;255;;;;HumanMaleCitizenLow;0;60
14430;222;0;0;2;255;;;;;0;0
14431;49;0;9890;1,1;255;;;;HumanMaleCitizenLow;0;48
14432;1871;0;0;0,3;255;ManaFiendSkinBlue;MANAMISTBASE;;;0;0
14452;57;0;9903;1;255;;;;;0;82
14453;57;0;9904;1;255;;;;;0;84
14454;58;0;9905;1;255;;;;;0;81
14472;49;0;9923;1;255;;;;HumanMaleCitizenLow;0;48
14473;811;0;0;0,15;255;GnomeAlertBotSkin;GnomeAlertBotSkin_Alpha;;;0;0
14492;49;0;9943;1;255;;;;HumanMaleCitizenLow;0;49
14493;49;0;9944;1,1;255;;;;HumanMaleCitizenLow;0;50
14494;59;0;9945;1;255;;;;HumanMaleCitizenLow;0;69
14495;59;0;9946;1;255;;;;HumanMaleCitizenLow;0;69
14496;59;0;9947;1;255;;;;HumanMaleCitizenLow;0;69
14497;2;0;0;1,75;255;BogBeastSkinRed;BogBeastSkinRedAlpha;;;0;0
14498;831;0;9948;1,7;255;;;;;0;64
14499;52;0;9949;1;255;;;;HumanMaleCitizenLow;0;57
14500;50;0;9950;1;255;;;;;0;46
14501;1731;0;0;5;255;;;;;0;0
14502;591;0;0;2;255;AirElementalSkinWhite;;;;0;0
14503;591;0;0;2;255;AirElementalSkinBrown;;;;0;0
14504;591;0;0;1,75;255;AirElementalSkinBrown;;;;0;0
14505;69;0;0;1,75;255;RockElementalSkinBrown;;;;0;0
14506;69;0;0;2;255;RockElementalSkinBrown;;;;0;0
14507;69;0;0;2,5;255;RockElementalSkinBrown;;;;0;0
14508;160;0;0;2,5;255;FireElementalSkin;;;;0;0
14509;110;0;0;2,5;255;WaterElementalSkin;;;;0;0
14510;591;0;0;2,5;255;AirElementalSkinBrown;;;;0;0
14511;69;0;0;1,5;255;RockElementalSkinBrown;;;;0;0
14512;69;0;0;2,75;255;RockElementalSkinBrown;;;;0;0
14513;160;0;0;2,75;255;FireElementalSkin;;;;0;0
14514;110;0;0;2,75;255;WaterElementalSkin;;;;0;0
14515;591;0;0;2,75;255;AirElementalSkin;;;;0;0
14516;591;0;0;2;255;AirElementalSkin;;;;0;0
14517;1251;0;0;2,75;255;FireElementalGreenSkin;;;;0;0
14518;1251;0;0;2;255;FireElementalGreenSkin;;;;0;0
14519;1411;0;0;1,75;255;DRAGONSPAWNOVERLORDSKIN_BLACK_1;DRAGONSPAWNOVERLORDSKIN_BLACK_2;DRAGONSPAWNOVERLORDSKIN_BLACK_3;;0;0
14520;2380;0;0;3;255;Infernal2_Gray;Infernal_FX1;;;0;0
14521;91;0;0;1,75;255;SilithidTankSkinViolet;;;;0;0
14522;92;0;0;1,6;255;SilithidFlyerSkinYellow;;;;0;0
14523;911;829;0;1,5;255;WormSkinYellow;;;;0;0
14524;911;829;0;2;255;WormSkinGray;;;;0;0
14525;591;0;0;1,75;255;AirElementalSkin;;;;0;0
14526;49;0;9963;1,2;255;;;;;0;0
14527;1251;0;0;1,75;255;FireElementalGreenSkin;;;;0;0
14528;76;0;0;2;255;FrenzySkinBlue;;;;0;0
14529;182;0;9964;1;255;;;;HumanMaleCitizenLow;0;106
14530;831;0;9965;1;255;;;;HumanMaleCitizenLow;0;110
14531;49;0;9966;1;255;;;;;0;48
14532;182;0;9967;1;255;;;;;0;44
14533;49;0;9968;1;255;;;;;0;0
14534;49;0;9969;1;255;;;;;0;0
14535;50;0;9970;1;255;;;;HumanMaleCitizenLow;0;0
14536;50;0;9971;1;255;;;;HumanMaleCitizenLow;0;0
14537;49;0;9972;1;255;;;;;0;0
14538;49;0;9973;1;255;;;;;0;0
14539;50;0;9974;1;255;;;;HumanMaleCitizenLow;0;0
14540;50;0;9975;1;255;;;;HumanMaleCitizenLow;0;0
14541;1971;0;0;1;255;;;;;0;0
14542;1972;0;0;1;255;;;;;0;0
14544;1973;0;0;1,75;255;DRAGONSPAWNOVERLORDSKIN_BLACK_1;DRAGONSPAWNOVERLORDSKIN_BLACK_2;DRAGONSPAWNOVERLORDSKIN_BLACK_3;;0;0
14545;50;0;9976;1;128;;;;HumanMaleCitizenLow;0;0
14546;1991;0;0;1;255;PackMuleSkineBlack;;;;0;0
14547;1991;0;0;1;255;PackMuleSkineBlue;;;;0;0
14548;1991;0;0;1;255;PackMuleSkinePink;;;;0;0
14549;1991;0;0;1;255;PackMuleSkineWhite;;;;0;0
14550;1991;0;0;1;255;PackMuleSkineBrown;;;;0;0
14551;1991;0;0;1;255;PackMuleSkineGray;;;;0;0
14552;1951;0;0;2;255;HorseSkinEvilRed;;;HumanMaleCitizenLow;0;0
14553;1951;0;0;2;100;HorseSkinEvilSilver;;;HumanMaleCitizenLow;0;0
14554;1951;0;0;1;255;HorseSkinEvilRed;;;HumanMaleCitizenLow;0;0
14555;931;0;0;2;255;DemonHunterSkin;DemonHunterWingSkin;;;0;0
14556;130;0;0;2;255;DreadLordSkin;DreadLordWingSkin;;;0;0
14557;352;0;0;1;255;SerpantSkinOlive;;;;0;0
14558;352;0;0;1;255;SerpantSkinGreen;;;;0;0
14559;352;0;0;1,3;255;SerpantSkinWhite;;;;0;0
14560;9;0;0;1,5;255;GhostSkin;;;;0;0
14561;831;0;9983;0,9;255;;;;HumanMaleCitizenLow;0;64
14562;411;189;0;0,6;255;BatSkinBrown01;BatSkinBrown02;;;0;0
14563;51;0;9984;1,1;255;;;;;0;61
14564;51;0;9985;1;255;;;;;0;128
14565;49;0;9986;1,1;255;HumanMaleCitizenLow;;;HumanMaleCitizenLow;0;48
14566;831;0;9987;1;255;;;;HumanMaleCitizenLow;0;108
14567;2051;0;0;5;128;AncientofLoreSkin;;;;0;0
14572;82;0;0;1,75;255;TigerSkinBlack;;;;0;0
14573;1911;0;0;1,2;255;Tier2RidingDireWolfSkinBrown;DireWolfEyeGlowYellow;Tier2RidingDireWolfSkinBrownAlpha;HumanMaleCitizenLow;0;0
14574;1911;0;0;1,2;255;Tier2RidingDireWolfSkinGray;DireWolfEyeGlowViolet;Tier2RidingDireWolfSkinGrayAlpha;HumanMaleCitizenLow;0;0
14575;1911;0;0;1,2;255;Tier2RidingDireWolfSkinLightGray;DireWolfEyeGlowGreen;Tier2RidingDireWolfSkinLightGrayAlpha;HumanMaleCitizenLow;0;0
14576;1913;0;0;1;255;PvPRidingRamSkinDarkGrey;RamSkinDarkGreyAlpha;RidingRamEyeGlowBlue;HumanMaleCitizenLow;0;0
14577;1913;0;0;1;255;PvPRidingRamSkinDarkBlack;RamSkinDarkBlackAlpha;RidingRamEyeGlowBlue;HumanMaleCitizenLow;0;0
14578;1914;0;0;0,6;255;Tier2KotoBeastSkinNatural;PVPKotoBeastEyeGlowOarnge;;HumanMaleCitizenLow;0;0
14579;1914;0;0;0,6;255;Tier2KotoBeastSkinDrab;PVPKotoBeastEyeGlowYellow;;HumanMaleCitizenLow;0;0
14580;59;0;10003;1;255;;;;HumanMaleCitizenLow;0;67
14581;1915;0;0;1;255;PvPMechaStriderSkin_Metal;PvPMechaStriderHeadlightGlow;PvPMechaStriderTaillightGlow;;0;0
14582;1917;0;0;1;255;PvPRidingHorseSkinBeige;RidingHorseEyeGlowOrange;;HumanMaleCitizenLow;0;0
14583;1917;0;0;1;255;PvPRidingHorseSkinBrown;RidingHorseEyeGlowViolet;;HumanMaleCitizenLow;0;0
14584;1952;0;0;1;255;PVPWarHorse;;;HumanMaleCitizenLow;0;0
14585;65;0;0;1,2;110;HorseSkinPalamino;;;HumanMaleCitizenLow;0;0
14586;49;0;10004;1;255;;;;;0;49
14587;182;0;10005;1;255;;;;HumanMaleCitizenLow;0;43
14588;186;0;10006;1;255;;;;HumanMaleCitizenLow;0;73
14589;2011;0;0;1;255;OrcMaleKidSkin;;;;0;0
14590;1952;0;0;1,1;110;PVPWarHorse;;;HumanMaleCitizenLow;0;0
14591;731;428;0;1,3;255;MountedDeathKnightBlack_01;MountedDeathKnightBlack_02;MountedDeathKnightBlack_03;;0;0
14592;9;0;0;1,1;255;GhostSkinGreen;;;;0;0
14593;9;0;0;1,1;255;Ghost2;;;;0;0
14594;9;0;0;1,1;255;GhostSkinPurple;;;;0;0
14612;59;0;10023;1,1;255;;;;;0;134
14613;56;0;10024;1;255;;;;;0;52
14614;56;0;10025;1;255;;;;;0;52
14615;56;0;10026;1;255;;;;;0;52
14616;2031;0;0;1;255;OrcFemaleKidSkin;;;;0;0
14632;1912;0;0;1,5;255;PVPRidingTigerSkinBlackSpotted;PVPRidingTigerEyeGlow;;;0;0
14633;205;0;0;0,75;255;ForestGiant;;;;0;0
14634;2389;0;0;0,85;255;SeaGiant2;;;;0;0
14652;53;0;10043;1;255;;;;HumanMaleCitizenLow;0;155
14653;53;0;10044;1;255;;;;HumanMaleCitizenLow;0;155
14654;53;0;10045;1;255;;;;HumanMaleCitizenLow;0;155
14655;53;0;10046;1,5;255;;;;;0;155
14656;54;0;10047;1;255;;;;HumanMaleCitizenLow;0;153
14657;173;0;0;0,25;255;SeaTurtleSkinBlue;;;;0;0
14658;173;0;0;0,25;255;SeaTurtleSkinGrey;;;;0;0
14659;173;0;0;0,25;255;SeaTurtleSkin;;;;0;0
14660;173;0;0;0,25;255;SeaTurtleSkinRed;;;;0;0
14661;173;0;0;0,25;255;SeaTurtleSkinWhite;;;;0;0
14662;53;0;10048;1;255;;;;HumanMaleCitizenLow;0;155
14663;54;0;10049;1,5;255;;;;;0;153
14664;831;0;10050;1;255;;;;HumanMaleCitizenLow;0;109
